what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978520342
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978529262
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978532383
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978570964
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978573882
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978584469
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.DebugLast,1249978588582
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.MemoryView,1249978590644
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1249978590727
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1249978590792
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1249978592828
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1249978592944
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1249978593779
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1249978595530
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1249978601845
executed,command,,,AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.ManageBreakpointRulerAction,1249978602161
executed,command,,,AUTOGEN:::org.eclipse.cdt.debug.ui.CEditor.BreakpointRulerActions/org.eclipse.cdt.debug.ui.CEditor.ManageBreakpointRulerAction,1249978603511
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1249978604841
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Resume,1249978604930
activated,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1249978607062
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1249978610256
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978613315
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978639456
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978647105
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1249978685097
