what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250029756312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030107127
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.Terminate,1250030108670
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.MemoryView,1250030109726
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1250030109776
closed,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1250030109799
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030111516
activated,editor,org.eclipse.cdt.ui,5.0.2.200902130801,org.eclipse.cdt.ui.editor.CEditor,1250030112978
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030113308
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.edit.copy,1250030138263
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030141444
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030459977
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030487851
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030490081
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030503269
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030935737
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030937351
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030939019
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250030942878
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1250031001754
executed,command,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.commands.DebugLast,1250031006171
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.MemoryView,1250031008531
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.RegisterView,1250031008606
opened,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.ModuleView,1250031008711
activated,view,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui.DebugView,1250031012911
